Type,Price,Bedrooms,Bathrooms,Area,Furnished,Level,Payment_Option,Delivery_Date,Delivery_Term,City,price_per_m2,total_rooms,Log_Price,Log_Area
0,320000.0,3.0,1.0,115.0,0,8,cash,ready_to_move,2,117,2782.608695652174,4.0,12.676079399771027,4.7535901911063645
2,1200000.0,4.0,3.0,300.0,0,Ground,cash or installment,unknown,3,3,4000.0,7.0,13.997832948091215,5.707110264748875
0,1150000.0,2.0,1.0,412.0,0,3,cash or installment,unknown,3,3,2791.26213592233,3.0,13.955273369904273,6.023447592961033
0,2070000.0,3.0,2.0,143.0,0,5,installment,ready_to_move,1,93,14475.524475524475,5.0,14.543059648333223,4.969813299576001
2,6900000.0,3.0,3.0,248.0,0,Ground,cash,ready_to_move,3,119,27822.58064516129,6.0,15.747032114495013,5.517452896464707
0,225000.0,2.0,1.0,116.0,1,Ground,unknown payment,unknown,4,119,1939.655172413793,3.0,12.323860125621126,4.762173934797756
0,5350000.0,4.0,4.0,300.0,0,3,cash,ready_to_move,4,141,17833.333333333332,8.0,15.49260730578806,5.707110264748875
0,1338750.0,3.0,3.0,225.0,0,1,unknown payment,unknown,3,3,5950.0,6.0,14.10724764770927,5.420534999272286
0,1860000.0,3.0,3.0,235.0,0,Ground,cash,2025,2,120,7914.893617021276,6.0,14.436087583323648,5.4638318050256105
0,1450000.0,3.0,3.0,225.0,1,Ground,cash,ready_to_move,3,159,6444.444444444444,6.0,14.187074804051692,5.420534999272286
0,260000.0,3.0,3.0,160.0,1,3,unknown payment,2024,3,119,1625.0,6.0,12.468440756144114,5.081404364984463
2,980000.0,3.0,3.0,270.0,0,Ground,installment,ready_to_move,3,3,3629.6296296296296,6.0,13.795308871054397,5.602118820879701
3,7500100.0,3.0,4.0,284.0,0,4,cash or installment,ready_to_move,3,119,26408.802816901407,7.0,15.83042704508253,5.652489180268651
0,3200000.0,2.0,2.0,157.0,0,2,installment,unknown,2,159,20382.165605095543,4.0,14.978661680269907,5.062595033026967
2,750000.0,4.0,3.0,250.0,1,Ground,cash,ready_to_move,3,69,3000.0,7.0,13.527829818844937,5.5254529391317835
0,820000.0,3.0,1.0,120.0,2,2,cash,ready_to_move,1,24,6833.333333333333,4.0,13.617060838751888,4.795790545596741
0,1954480.0,2.0,2.0,127.0,1,Ground,cash or installment,unknown,4,119,15389.606299212599,4.0,14.48563524301159,4.852030263919617
0,12345678.0,3.0,1.0,110.0,0,3,cash or installment,ready_to_move,3,60,112233.43636363637,4.0,16.328816681273974,4.709530201312334
0,1200000.0,3.0,2.0,115.0,2,7,cash,ready_to_move,1,103,10434.782608695652,5.0,13.997832948091215,4.7535901911063645
0,302000.0,3.0,2.0,170.0,0,4,cash or installment,unknown,4,119,1776.4705882352941,5.0,12.618185607609803,5.14166355650266
0,2700000.0,3.0,3.0,136.0,0,Ground,cash,ready_to_move,1,141,19852.941176470587,6.0,14.80876270134486,4.919980925828125
0,2800000.0,3.0,3.0,131.0,0,2,cash,unknown,1,141,21374.045801526718,6.0,14.845130332288226,4.882801922586371
0,900000.0,2.0,1.0,100.0,2,4,cash,unknown,1,164,9000.0,3.0,13.710151153416941,4.61512051684126
0,520000.0,3.0,1.0,118.0,0,1,cash,ready_to_move,1,3,4406.779661016949,4.0,13.161586013632684,4.77912349311153
0,1800000.0,3.0,3.0,400.0,0,Ground,cash or installment,ready_to_move,3,127,4500.0,6.0,14.403297778421795,5.993961427306569
0,388000.0,3.0,2.0,191.0,0,4,cash or installment,unknown,4,119,2031.413612565445,5.0,12.868763195921677,5.2574953720277815
0,2935530.0,3.0,2.0,169.0,1,2,cash or installment,within_6_months,4,120,17370.0,5.0,14.892398914812153,5.135798437050262
0,1300000.0,2.0,2.0,120.0,0,Ground,cash,unknown,1,160,10833.333333333334,4.0,14.077875591662238,4.795790545596741
0,350000.0,3.0,1.0,70.0,0,3,cash,ready_to_move,1,65,5000.0,4.0,12.765691290604371,4.2626798770413155
2,6800000.0,4.0,4.0,317.0,0,3,cash,ready_to_move,3,119,21451.104100946373,8.0,15.732433317205148,5.762051382780177
0,2350000.0,3.0,2.0,150.0,0,3,cash or installment,2024,2,120,15666.666666666666,5.0,14.669926311652166,5.017279836814924
0,2700000.0,3.0,2.0,165.0,1,3,cash,unknown,1,93,16363.636363636364,5.0,14.80876270134486,5.111987788356544
2,3000000.0,3.0,3.0,240.0,0,Ground,cash,ready_to_move,1,119,12500.0,6.0,14.914123179965662,5.484796933490655
0,770000.0,3.0,2.0,140.0,0,3,installment,ready_to_move,3,3,5500.0,5.0,13.554147092530322,4.948759890378168
2,7300000.0,5.0,4.0,314.0,0,5,unknown payment,ready_to_move,1,119,23248.4076433121,9.0,15.803385043104912,5.752572638825633
0,1850000.0,3.0,2.0,160.0,0,1,cash,ready_to_move,1,119,11562.5,5.0,14.430696737594902,5.081404364984463
0,3650000.0,2.0,2.0,135.0,1,3,unknown payment,2023,1,119,27037.037037037036,4.0,15.11023799953124,4.912654885736052
0,1400000.0,3.0,2.0,160.0,0,4,cash,ready_to_move,3,119,8750.0,5.0,14.151983508870947,5.081404364984463
0,1722000.0,2.0,3.0,144.0,0,Ground,cash or installment,ready_to_move,2,119,11958.333333333334,5.0,14.358997544689737,4.976733742420574
0,1550000.0,3.0,2.0,172.0,0,4,cash or installment,ready_to_move,0,119,9011.627906976744,5.0,14.253766134056512,5.153291594497779
2,4500000.0,3.0,3.0,245.0,0,Ground,cash,ready_to_move,1,159,18367.34693877551,6.0,15.319588176962746,5.5053315359323625
2,7645400.0,3.0,2.0,213.0,0,Ground,installment,2025,1,159,35893.896713615024,5.0,15.849614848553099,5.365976015021851
0,6023225.0,3.0,2.0,157.0,0,Ground,installment,2025,1,159,38364.490445859876,5.0,15.61113355415105,5.062595033026967
0,1744400.0,4.0,3.0,219.0,0,1,cash or installment,2025,0,119,7965.296803652968,7.0,14.371921788213598,5.393627546352362
0,4750000.0,3.0,2.0,255.0,1,6,unknown payment,unknown,1,42,18627.450980392157,5.0,15.373655386537118,5.545177444479562
0,7957000.0,4.0,3.0,239.0,0,3,cash,ready_to_move,1,119,33292.8870292887,7.0,15.88956272803517,5.480638923341991
2,4100000.0,3.0,3.0,260.0,0,Ground,cash,ready_to_move,3,119,15769.23076923077,6.0,15.226497775576945,5.564520407322694
0,4000000.0,2.0,2.0,148.0,0,2,cash or installment,ready_to_move,1,119,27027.027027027027,4.0,15.201805169084134,5.003946305945459
0,2150000.0,3.0,3.0,165.0,0,1,cash,ready_to_move,3,119,13030.30303030303,6.0,14.580978865220017,5.111987788356544
0,969000.0,2.0,2.0,99.5,1,3,cash or installment,2023,3,178,9738.693467336683,4.0,13.784020922864116,4.61015772749913
0,750000.0,3.0,2.0,145.0,0,3,cash,ready_to_move,1,71,5172.413793103448,5.0,13.527829818844937,4.983606621708336
0,1995000.0,2.0,2.0,114.0,0,3,installment,within_6_months,1,166,17500.0,4.0,14.506155109559108,4.74493212836325
0,320000.0,3.0,1.0,130.0,1,10+,cash,ready_to_move,2,12,2461.5384615384614,4.0,12.676079399771027,4.875197323201151
2,940000.0,3.0,2.0,278.0,0,Highest,cash or installment,ready_to_move,4,119,3381.294964028777,5.0,13.753636218075409,5.631211781821365
0,2300000.0,3.0,3.0,119.0,0,4,cash,ready_to_move,1,141,19327.731092436974,6.0,14.648420115681892,4.787491742782046
0,590000.0,4.0,3.0,254.0,1,1,cash or installment,unknown,4,119,2322.834645669291,7.0,13.28787951079572,5.541263545158426
0,2000000.0,3.0,3.0,200.0,0,9,cash,ready_to_move,1,117,10000.0,6.0,14.508658238524095,5.303304908059076
0,2200000.0,2.0,2.0,102.0,1,2,cash or installment,unknown,4,119,21568.62745098039,4.0,14.603968372873895,4.634728988229636
0,3000000.0,3.0,2.0,155.0,0,2,installment,ready_to_move,3,119,19354.83870967742,5.0,14.914123179965662,5.049856007249537
0,3200000.0,3.0,3.0,185.0,0,1,installment,ready_to_move,3,119,17297.297297297297,6.0,14.978661680269907,5.225746673713202
0,3500000.0,3.0,3.0,175.0,1,4,cash,unknown,1,93,20000.0,6.0,15.068273812173887,5.170483995038151
0,1750000.0,3.0,1.0,145.0,0,10+,cash,ready_to_move,1,64,12068.965517241379,4.0,14.375126917328105,4.983606621708336
0,2100000.0,2.0,2.0,650.0,1,Highest,unknown payment,within_6_months,4,119,3230.769230769231,4.0,14.557448378884015,6.478509642208569
0,1526250.0,3.0,3.0,185.0,1,Ground,installment,unknown,3,119,8250.0,6.0,14.238324959607493,5.225746673713202
0,370000.0,3.0,2.0,170.0,0,4,cash or installment,unknown,3,141,2176.470588235294,5.0,12.821260987319457,5.14166355650266
0,1100000.0,2.0,1.0,110.0,2,1,cash,ready_to_move,1,24,10000.0,3.0,13.910821646859095,4.709530201312334
0,4322000.0,3.0,3.0,188.0,0,2,cash or installment,ready_to_move,3,119,22989.36170212766,6.0,15.279229047423305,5.241747015059643
0,247000.0,3.0,2.0,164.0,1,1,installment,unknown,4,119,1506.0975609756097,5.0,12.417147664184915,5.10594547390058
0,1800000.0,3.0,2.0,180.0,1,4,cash,ready_to_move,1,119,10000.0,5.0,14.403297778421795,5.198497031265826
0,200000.0,3.0,2.0,145.0,1,2,installment,unknown,4,161,1379.3103448275863,5.0,12.206077645517674,4.983606621708336
0,200000.0,3.0,2.0,145.0,1,2,installment,unknown,4,119,1379.3103448275863,5.0,12.206077645517674,4.983606621708336
0,200000.0,3.0,2.0,145.0,1,Ground,installment,unknown,4,33,1379.3103448275863,5.0,12.206077645517674,4.983606621708336
0,200000.0,3.0,3.0,173.0,0,7,installment,unknown,4,1,1156.0693641618498,6.0,12.206077645517674,5.159055299214529
0,3000000.0,3.0,3.0,222.0,0,3,cash or installment,2023,3,119,13513.513513513513,6.0,14.914123179965662,5.407171771460119
0,4300000.0,3.0,3.0,205.0,1,2,cash or installment,ready_to_move,1,119,20975.60975609756,6.0,15.274125813221904,5.327876168789581
0,1824000.0,3.0,3.0,192.0,1,2,installment,unknown,3,119,9500.0,6.0,14.416542997861878,5.262690188904886
2,3350000.0,4.0,3.0,272.0,0,Ground,installment,ready_to_move,3,159,12316.176470588236,7.0,15.024471202308668,5.60947179518496
0,1391600.0,3.0,2.0,200.0,1,2,installment,2023,3,1,6958.0,5.0,14.145965440856964,5.303304908059076
3,1400000.0,2.0,1.0,65.0,0,3,cash or installment,within_6_months,3,119,21538.46153846154,3.0,14.151983508870947,4.189654742026425
0,1520000.0,3.0,3.0,190.0,0,3,installment,2024,3,3,8000.0,6.0,14.23422155071698,5.25227342804663
3,1550000.0,4.0,3.0,180.0,0,10+,cash,ready_to_move,1,117,8611.111111111111,7.0,14.253766134056512,5.198497031265826
0,3600000.0,2.0,3.0,156.0,0,2,cash,ready_to_move,3,119,23076.923076923078,5.0,15.096444681204078,5.056245805348308
0,1850000.0,2.0,1.0,98.0,0,Ground,cash,ready_to_move,1,93,18877.551020408162,3.0,14.430696737594902,4.59511985013459
0,1300000.0,2.0,2.0,194.0,1,10+,cash or installment,within_6_months,1,98,6701.030927835051,4.0,14.077875591662238,5.272999558563747
0,950000.0,3.0,2.0,130.0,0,2,cash,ready_to_move,1,69,7307.692307692308,5.0,13.76421831620775,4.875197323201151
2,6800000.0,3.0,4.0,317.0,0,3,cash,ready_to_move,3,119,21451.104100946373,7.0,15.732433317205148,5.762051382780177
0,1632000.0,3.0,3.0,192.0,1,2,installment,unknown,3,119,8500.0,6.0,14.305317427251099,5.262690188904886
0,160000.0,3.0,1.0,115.0,0,4,cash,unknown,1,86,1391.304347826087,4.0,11.982935344196433,4.7535901911063645
0,4500000.0,3.0,3.0,184.0,1,1,installment,2023,1,159,24456.521739130436,6.0,15.319588176962746,5.220355825078324
0,4000000.0,3.0,2.0,110.0,2,Ground,cash,ready_to_move,1,126,36363.63636363636,5.0,15.201805169084134,4.709530201312334
0,300000.0,3.0,2.0,127.0,0,Ground,cash or installment,within_6_months,2,93,2362.2047244094488,5.0,12.611541086966115,4.852030263919617
0,650000.0,3.0,2.0,141.0,1,3,cash,ready_to_move,0,71,4609.929078014185,5.0,13.384729180332174,4.955827057601261
0,1950000.0,3.0,2.0,116.0,0,1,cash,ready_to_move,1,93,16810.344827586207,5.0,14.48334044336031,4.762173934797756
0,1649000.0,2.0,1.0,100.0,2,2,cash or installment,unknown,0,119,16490.0,3.0,14.31568020796969,4.61512051684126
0,2300000.0,3.0,3.0,191.0,0,3,cash or installment,2025,0,120,12041.884816753927,6.0,14.648420115681892,5.2574953720277815
0,4800000.0,3.0,3.0,217.0,0,3,cash,ready_to_move,3,119,22119.815668202766,6.0,15.38412668421143,5.384495062789089
0,2043600.0,2.0,1.0,104.0,0,6,installment,unknown,1,107,19650.0,3.0,14.53022400577121,4.653960350157523
3,5200000.0,3.0,3.0,245.0,1,4,cash,ready_to_move,1,119,21224.48979591837,6.0,15.46416937585933,5.5053315359323625
0,216500.0,2.0,2.0,110.0,1,3,installment,2024,3,161,1968.1818181818182,4.0,12.285350445351659,4.709530201312334
0,2502500.0,3.0,2.0,143.0,0,8,installment,unknown,1,166,17500.0,5.0,14.732801189771832,4.969813299576001
0,1900000.0,2.0,1.0,92.0,0,Ground,cash,ready_to_move,4,141,20652.17391304348,3.0,14.45736497045232,4.532599493153256
2,520000.0,3.0,2.0,240.0,0,5,cash or installment,unknown,1,116,2166.6666666666665,5.0,13.161586013632684,5.484796933490655
0,1900000.0,2.0,1.0,90.0,0,1,cash,ready_to_move,1,141,21111.11111111111,3.0,14.45736497045232,4.51085950651685
0,2250000.0,2.0,2.0,115.0,0,Ground,cash,ready_to_move,1,141,19565.217391304348,4.0,14.626441218624949,4.7535901911063645
0,1750000.0,4.0,2.0,143.0,0,7,cash,ready_to_move,1,16,12237.762237762237,6.0,14.375126917328105,4.969813299576001
0,550000.0,3.0,1.0,105.0,0,1,cash,ready_to_move,1,33,5238.0952380952385,4.0,13.217675375388819,4.663439094112067
0,1100000.0,3.0,1.0,130.0,0,1,cash or installment,ready_to_move,4,119,8461.538461538461,4.0,13.910821646859095,4.875197323201151
0,1550000.0,2.0,1.0,90.0,0,3,cash,ready_to_move,1,141,17222.222222222223,3.0,14.253766134056512,4.51085950651685
0,1100000.0,3.0,2.0,145.0,0,3,cash,ready_to_move,1,107,7586.206896551724,5.0,13.910821646859095,4.983606621708336
2,6300000.0,3.0,3.0,240.0,0,Ground,unknown payment,unknown,3,119,26250.0,6.0,15.656060350091908,5.484796933490655
0,252000.0,3.0,2.0,160.0,1,1,unknown payment,unknown,4,119,1575.0,5.0,12.437188334739655,5.081404364984463
0,2500000.0,3.0,2.0,131.0,1,3,cash,within_6_months,1,141,19083.969465648854,5.0,14.731801689838349,4.882801922586371
0,5031000.0,3.0,3.0,234.0,0,10,cash or installment,2023,1,166,21500.0,6.0,15.431129528241076,5.459585514144159
0,1700000.0,3.0,2.0,116.0,0,2,cash,ready_to_move,1,93,14655.172413793103,5.0,14.346139397261565,4.762173934797756
0,3850000.0,3.0,3.0,196.0,0,Ground,cash,ready_to_move,1,141,19642.85714285714,6.0,15.163583966004193,5.2832037287379885
0,237000.0,3.0,2.0,154.0,1,2,unknown payment,unknown,4,119,1538.9610389610389,5.0,12.37581963951765,5.043425116919247
2,226000.0,3.0,3.0,160.0,1,3,cash or installment,unknown,4,120,1412.5,6.0,12.328294703023394,5.081404364984463
0,6238000.0,3.0,4.0,237.0,0,2,cash,ready_to_move,1,159,26320.675105485232,7.0,15.646170336457663,5.472270673671475
0,1900000.0,2.0,2.0,108.0,0,Ground,cash,ready_to_move,1,119,17592.59259259259,4.0,14.45736497045232,4.6913478822291435
0,220000.0,2.0,1.0,90.0,0,2,cash,unknown,1,116,2444.4444444444443,3.0,12.301387370778713,4.51085950651685
0,4100000.0,3.0,3.0,210.0,0,2,cash,ready_to_move,3,119,19523.809523809523,6.0,15.226497775576945,5.351858133476067
0,1598000.0,3.0,3.0,188.0,0,Ground,installment,2024,3,3,8500.0,6.0,14.28426403109039,5.241747015059643
0,2825000.0,3.0,3.0,162.0,0,5,cash,ready_to_move,1,141,17438.271604938273,6.0,14.854019276544916,5.093750200806762
0,2900000.0,3.0,3.0,139.0,0,2,cash,ready_to_move,1,141,20863.309352517987,6.0,14.88022163978423,4.941642422609304
0,1550000.0,2.0,2.0,89.0,0,3,cash,ready_to_move,1,93,17415.73033707865,4.0,14.253766134056512,4.499809670330265
0,3400000.0,3.0,3.0,200.0,0,3,cash,ready_to_move,2,119,17000.0,6.0,15.039286283703994,5.303304908059076
0,1100000.0,3.0,2.0,208.0,0,4,unknown payment,unknown,1,71,5288.461538461538,5.0,13.910821646859095,5.342334251964811
3,2400000.0,3.0,3.0,204.0,0,3,cash or installment,within_6_months,3,159,11764.70588235294,6.0,14.690979711984754,5.3230099791384085
0,3500000.0,3.0,3.0,175.0,1,3,installment,ready_to_move,3,119,20000.0,6.0,15.068273812173887,5.170483995038151
2,3500000.0,3.0,3.0,320.0,0,Ground,installment,ready_to_move,1,119,10937.5,6.0,15.068273812173887,5.771441123130016
0,775000.0,3.0,2.0,150.0,0,3,cash or installment,unknown,3,3,5166.666666666667,5.0,13.560619598657233,5.017279836814924
0,2900000.0,3.0,2.0,207.0,1,6,unknown payment,unknown,4,150,14009.661835748791,5.0,14.88022163978423,5.337538079701318
0,750000.0,2.0,1.0,120.0,0,1,cash,ready_to_move,1,78,6250.0,3.0,13.527829818844937,4.795790545596741
0,1250000.0,3.0,2.0,136.0,1,3,installment,unknown,1,117,9191.176470588236,5.0,14.038654909278163,4.919980925828125
0,4300000.0,3.0,2.0,366.0,2,6,cash,ready_to_move,1,19,11748.63387978142,5.0,15.274125813221904,5.905361848054571
0,2992000.0,1.0,2.0,90.0,0,1,cash or installment,unknown,1,3,33244.444444444445,3.0,14.911452952301048,4.51085950651685
0,2221000.0,2.0,2.0,127.0,0,Ground,cash or installment,ready_to_move,0,119,17488.188976377955,4.0,14.613468553124099,4.852030263919617
0,4529322.0,2.0,3.0,160.0,0,3,cash or installment,ready_to_move,3,119,28308.2625,5.0,15.326083038167113,5.081404364984463
0,3000000.0,3.0,3.0,149.0,0,Ground,cash,ready_to_move,1,141,20134.228187919463,6.0,14.914123179965662,5.0106352940962555
0,234000.0,3.0,2.0,151.0,1,2,unknown payment,unknown,4,119,1549.6688741721855,5.0,12.36308066783498,5.0238805208462765
0,1350000.0,3.0,2.0,150.0,1,Ground,cash,unknown,3,159,9000.0,5.0,14.115615891155079,5.017279836814924
0,5500000.0,3.0,2.0,136.0,0,10+,cash,ready_to_move,1,150,40441.17647058824,5.0,15.520258832020865,4.919980925828125
0,217000.0,3.0,2.0,170.0,0,6,installment,2023,3,161,1276.4705882352941,5.0,12.28765724080691,5.14166355650266
0,220000.0,3.0,2.0,165.0,0,Ground,installment,2023,0,161,1333.3333333333333,5.0,12.301387370778713,5.111987788356544
0,250000.0,4.0,3.0,200.0,0,Ground,installment,2023,3,119,1250.0,7.0,12.429220196836383,5.303304908059076
0,229000.0,3.0,2.0,180.0,0,3,installment,2023,3,161,1272.2222222222222,5.0,12.34148164933907,5.198497031265826
5,240000.0,3.0,2.0,134.0,0,Ground,installment,2024,4,120,1791.044776119403,5.0,12.388398368982115,4.90527477843843
0,4300000.0,3.0,3.0,160.0,0,3,cash or installment,2025,3,119,26875.0,6.0,15.274125813221904,5.081404364984463
0,1600000.0,3.0,2.0,165.0,0,3,cash,ready_to_move,1,3,9696.969696969696,5.0,14.285514812209815,5.111987788356544
0,354000.0,3.0,3.0,155.0,1,2,cash or installment,unknown,1,119,2283.8709677419356,6.0,12.777055016970678,5.049856007249537
3,560000.0,3.0,2.0,185.0,0,Highest,cash or installment,unknown,4,119,3027.027027027027,5.0,13.235693848424024,5.225746673713202
2,324000.0,5.0,3.0,378.0,0,7,installment,2024,4,120,857.1428571428571,8.0,12.688501881189456,5.937536205082426
0,240000.0,3.0,3.0,138.0,0,Ground,installment,2024,4,120,1739.1304347826087,6.0,12.388398368982115,4.9344739331306915
0,250000.0,3.0,3.0,190.0,0,4,installment,2024,4,120,1315.7894736842106,6.0,12.429220196836383,5.25227342804663
0,216000.0,3.0,3.0,155.0,0,3,installment,2024,4,120,1393.5483870967741,6.0,12.283038316285214,5.049856007249537
0,2600000.0,3.0,3.0,220.0,0,6,cash,unknown,1,144,11818.181818181818,6.0,14.77102238760702,5.3981627015177525
0,210000.0,3.0,3.0,145.0,0,Ground,installment,2024,4,120,1448.2758620689656,6.0,12.25486757159303,4.983606621708336
0,300000.0,4.0,3.0,228.0,0,2,installment,2024,4,120,1315.7894736842106,7.0,12.611541086966115,5.43372200355424
0,200000.0,2.0,1.0,124.0,0,Ground,installment,2024,4,120,1612.9032258064517,3.0,12.206077645517674,4.8283137373023015
0,280000.0,2.0,2.0,138.0,0,Ground,cash or installment,within_6_months,1,115,2028.9855072463768,4.0,12.54254845357358,4.9344739331306915
0,250000.0,2.0,2.0,138.0,0,Ground,cash or installment,within_6_months,4,120,1811.5942028985507,4.0,12.429220196836383,4.9344739331306915
0,1863874.0,2.0,2.0,138.0,0,Ground,cash or installment,within_6_months,1,120,13506.333333333334,4.0,14.438168211893208,4.9344739331306915
0,240000.0,2.0,2.0,138.0,0,Ground,cash or installment,within_6_months,4,120,1739.1304347826087,4.0,12.388398368982115,4.9344739331306915
0,2500000.0,3.0,3.0,174.0,0,2,cash or installment,ready_to_move,3,69,14367.816091954022,6.0,14.731801689838349,5.1647859739235145
0,2750000.0,2.0,2.0,120.0,0,2,cash,ready_to_move,1,159,22916.666666666668,4.0,14.827111833279051,4.795790545596741
0,515000.0,3.0,1.0,120.0,1,2,cash,ready_to_move,1,117,4291.666666666667,4.0,13.151924121391561,4.795790545596741
0,4700000.0,3.0,3.0,211.0,0,1,cash,unknown,1,86,22274.881516587677,6.0,15.363073279446223,5.356586274672012
0,1200000.0,2.0,1.0,120.0,0,9,cash,ready_to_move,1,119,10000.0,3.0,13.997832948091215,4.795790545596741
0,2863121.0,3.0,2.0,155.0,0,2,cash or installment,unknown,3,3,18471.748387096774,5.0,14.86742319581644,5.049856007249537
0,3350000.0,4.0,3.0,196.0,0,1,cash,ready_to_move,1,141,17091.836734693876,7.0,15.024471202308668,5.2832037287379885
0,1250000.0,2.0,1.0,78.0,1,4,installment,unknown,1,93,16025.641025641025,3.0,14.038654909278163,4.3694478524670215
0,285000.0,2.0,1.0,68.0,0,4,cash,ready_to_move,1,127,4191.176470588235,3.0,12.560247968016562,4.23410650459726
0,4850000.0,4.0,3.0,304.0,0,3,cash,ready_to_move,1,82,15953.947368421053,7.0,15.394489469099211,5.720311776607412
0,216000.0,3.0,2.0,155.0,0,3,installment,2024,4,120,1393.5483870967741,5.0,12.283038316285214,5.049856007249537
0,5000000.0,3.0,3.0,160.0,0,4,installment,within_6_months,1,159,31250.0,6.0,15.424948670398354,5.081404364984463
0,2600000.0,3.0,3.0,142.0,0,Ground,cash,unknown,1,141,18309.859154929578,6.0,14.77102238760702,4.962844630259907
3,3000000.0,2.0,2.0,167.0,0,4,cash,ready_to_move,2,119,17964.071856287424,4.0,14.914123179965662,5.123963979403259
0,1600000.0,3.0,2.0,130.0,0,3,cash,ready_to_move,1,159,12307.692307692309,5.0,14.285514812209815,4.875197323201151
0,2228000.0,2.0,2.0,156.0,0,3,cash or installment,ready_to_move,3,69,14282.051282051281,4.0,14.616615328862245,5.056245805348308
0,200000.0,3.0,2.0,155.0,0,5,cash or installment,ready_to_move,2,127,1290.3225806451612,5.0,12.206077645517674,5.049856007249537
0,599999.0,3.0,2.0,175.0,0,5,cash,ready_to_move,1,63,3428.5657142857144,5.0,13.304684934198283,5.170483995038151
0,3500000.0,4.0,2.0,240.0,1,1,cash,ready_to_move,4,51,14583.333333333334,6.0,15.068273812173887,5.484796933490655
0,226000.0,3.0,3.0,180.0,0,3,installment,2022,4,120,1255.5555555555557,6.0,12.328294703023394,5.198497031265826
0,190000.0,3.0,1.0,90.0,0,4,cash,ready_to_move,1,2,2111.1111111111113,4.0,12.154784614286667,4.51085950651685
3,5360000.0,4.0,4.0,219.0,1,Highest,installment,ready_to_move,2,3,24474.88584474886,8.0,15.494474719614132,5.393627546352362
0,2700000.0,3.0,2.0,200.0,1,2,cash,ready_to_move,1,119,13500.0,5.0,14.80876270134486,5.303304908059076
0,3100000.0,2.0,3.0,160.0,0,3,installment,ready_to_move,0,141,19375.0,5.0,14.946912992035967,5.081404364984463
0,2526810.0,3.0,3.0,186.0,0,3,cash or installment,2025,2,120,13585.0,6.0,14.742468591329486,5.231108616854587
0,2460000.0,2.0,3.0,160.0,1,1,cash,unknown,1,119,15375.0,5.0,14.715672314412528,5.081404364984463
0,2500000.0,3.0,2.0,205.0,0,2,cash,ready_to_move,1,119,12195.121951219513,5.0,14.731801689838349,5.327876168789581
0,1450000.0,3.0,2.0,190.0,0,4,cash,within_6_months,1,117,7631.578947368421,5.0,14.187074804051692,5.25227342804663
2,4800000.0,4.0,3.0,450.0,2,Ground,cash,ready_to_move,1,119,10666.666666666666,7.0,15.38412668421143,6.111467339502679
0,2250000.0,3.0,2.0,135.0,0,6,cash,ready_to_move,1,93,16666.666666666668,5.0,14.626441218624949,4.912654885736052
3,7750000.0,4.0,4.0,321.0,0,3,cash,ready_to_move,0,119,24143.302180685358,8.0,15.86320353036178,5.7745515455444085
0,2270000.0,2.0,2.0,105.0,0,2,installment,within_6_months,3,159,21619.04761904762,4.0,14.635290829986122,4.663439094112067
0,1650000.0,3.0,2.0,170.0,0,2,cash,unknown,1,117,9705.882352941177,5.0,14.316286451937186,5.14166355650266
2,4700000.0,3.0,3.0,236.0,0,3,cash,ready_to_move,1,119,19915.254237288136,6.0,15.363073279446223,5.4680601411351315
0,3000000.0,3.0,2.0,193.0,0,1,cash,ready_to_move,1,119,15544.041450777202,5.0,14.914123179965662,5.267858159063328
0,1330000.0,3.0,3.0,157.0,1,1,cash,ready_to_move,3,178,8471.337579617835,6.0,14.100690252077353,5.062595033026967
0,3105000.0,3.0,2.0,150.0,0,2,cash or installment,2025,1,112,20700.0,5.0,14.948524595410856,5.017279836814924
0,850000.0,2.0,1.0,74.0,0,3,installment,ready_to_move,1,93,11486.486486486487,3.0,13.652992804936396,4.31748811353631
0,3160000.0,3.0,3.0,178.0,1,2,unknown payment,unknown,3,159,17752.808988764045,6.0,14.96608290201874,5.187385805840755
0,2100000.0,3.0,2.0,145.0,0,5,unknown payment,ready_to_move,1,93,14482.758620689656,5.0,14.557448378884015,4.983606621708336
0,2863000.0,3.0,3.0,155.0,0,3,installment,within_6_months,4,3,18470.967741935485,6.0,14.867380933364158,5.049856007249537
0,3700000.0,3.0,2.0,230.0,1,1,unknown payment,ready_to_move,4,159,16086.95652173913,5.0,15.123843647884687,5.442417710521793
0,1720000.0,3.0,3.0,162.0,0,2,cash,ready_to_move,1,119,10617.283950617284,6.0,14.357835430184815,5.093750200806762
0,2500000.0,2.0,2.0,133.0,1,2,cash,ready_to_move,3,119,18796.992481203008,4.0,14.731801689838349,4.897839799950911
0,2500000.0,3.0,3.0,171.0,1,3,cash,unknown,1,141,14619.883040935672,6.0,14.731801689838349,5.147494476813453
0,250000.0,3.0,2.0,138.0,0,3,cash or installment,within_6_months,1,120,1811.5942028985507,5.0,12.429220196836383,4.9344739331306915
0,270000.0,3.0,2.0,138.0,0,3,cash or installment,within_6_months,4,120,1956.5217391304348,5.0,12.506180941677357,4.9344739331306915
0,280000.0,3.0,2.0,138.0,0,3,cash or installment,within_6_months,4,120,2028.9855072463768,5.0,12.54254845357358,4.9344739331306915
0,200000.0,3.0,2.0,138.0,0,3,cash or installment,within_6_months,4,120,1449.2753623188405,5.0,12.206077645517674,4.9344739331306915
